dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,balanced_accuracy,auroc,mcc,fit_time,predict_time,n_rules,n_conditions,mean_conditions_per_rule,n_literals,mean_literals_per_rule
heart_disease_cleveland,1,2,6,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.801980198019802,0.7982663514578408,0.8408195429472025,0.6017718132667219,0.01801499491557479,0.00014365790411829948,,,,,
heart_disease_cleveland,2,0,7,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.7524752475247525,0.7513833992094862,0.775098814229249,0.5019737903568804,0.018009104765951633,0.00014398805797100067,,,,,
heart_disease_cleveland,2,0,7,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.7227722772277227,0.7187747035573122,0.8102766798418972,0.4394642933186145,0.018024266231805086,0.00014834804460406303,,,,,
heart_disease_cleveland,2,0,7,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.693069306930693,0.700395256916996,0.7845849802371541,0.4025445288392729,0.017901325598359108,0.0001447182148694992,,,,,
heart_disease_cleveland,2,1,8,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.7623762376237624,0.7693675889328063,0.8954545454545455,0.5398030385326296,0.01779892761260271,0.00015257811173796654,,,,,
heart_disease_cleveland,2,1,8,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.8415841584158416,0.8403162055335969,0.9225296442687747,0.6806324110671936,0.017695688642561436,0.00014342833310365677,,,,,
heart_disease_cleveland,2,1,8,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.7623762376237624,0.7658102766798419,0.8731225296442687,0.5297394446578088,0.018082263879477978,0.00014263903722167015,,,,,
heart_disease_cleveland,2,2,9,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.7722772277227723,0.7691095350669819,0.8102836879432623,0.5414285146208825,0.018188762944191694,0.00014734873548150063,,,,,
heart_disease_cleveland,2,2,9,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.7425742574257426,0.7289204097714737,0.7289204097714737,0.5047717857641197,0.017830098047852516,0.0001524081453680992,,,,,
heart_disease_cleveland,2,2,9,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.7425742574257426,0.7358156028368794,0.7468479117415288,0.4831925095858669,0.017657579388469458,0.0001443382352590561,,,,,
heart_disease_cleveland,3,0,10,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.6732673267326733,0.6857707509881423,0.799802371541502,0.38194912546501114,0.0179687961935997,0.0001421491615474224,,,,,
heart_disease_cleveland,3,0,10,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.7425742574257426,0.742292490118577,0.8320158102766799,0.4832497701175774,0.01840283116325736,0.00014901906251907349,,,,,
heart_disease_cleveland,3,0,10,60,RandomFuzzyRules__max_literal_repetitions__3,202,101,13,25,0.6534653465346535,0.658695652173913,0.7411067193675889,0.3173913043478261,0.01772439805790782,0.00014422880485653877,,,,,
heart_disease_cleveland,3,1,11,60,RandomFuzzyRules__max_literal_repetitions__1,202,101,13,25,0.7920792079207921,0.7877470355731224,0.817391304347826,0.5796327154666023,0.018124283757060766,0.00014837924391031265,,,,,
heart_disease_cleveland,3,1,11,60,RandomFuzzyRules__max_literal_repetitions__2,202,101,13,25,0.8217821782178217,0.8167984189723321,0.8950592885375495,0.6402102318225673,0.01806682487949729,0.0001427079550921917,,,,,
